source,target,dist_m
394,8130,9333.0
394,9465,35401.0
395,4654,104464.0
395,8923,35894.0
395,9291,122717.0
395,9389,55392.0
396,2174,7099.0
396,3470,28130.0
396,4811,20161.0
396,6827,29779.0
397,621,7505.0
397,1151,78485.0
398,575,86582.0
398,983,90660.0
398,4195,272708.0
398,4569,578959.0
398,7008,45281.0
398,7353,105488.0
399,8587,4628.0
399,9380,53225.0
400,823,28232.0
400,7803,66630.0
401,4011,93864.0
401,9317,137039.0
402,814,34623.0
402,1087,6573.0
402,8746,45049.0
402,10237,5509.0
403,1131,100554.0
403,5036,55545.0
403,7073,47415.0
403,10248,89285.0
404,727,22716.0
404,5823,2512.0
404,7666,21990.0
404,7983,43608.0
404,9346,8892.0
405,526,45446.0
405,3831,30587.0
405,4934,181737.0
405,6140,152086.0
405,6658,137063.0
405,7948,102286.0
405,10149,186332.0
406,4052,104574.0
406,6645,28541.0
407,424,29733.0
407,8001,35056.0
408,421,33925.0
408,780,101338.0
408,1517,9057.0
408,7086,13824.0
409,2448,14530.0
409,2469,18496.0
409,10130,44350.0
410,1593,138573.0
410,9351,141606.0
411,1338,48056.0
411,5739,29427.0
412,559,48113.0
412,978,121643.0
412,1206,55783.0
412,4637,33529.0
412,5421,4175.0
412,9830,14870.0
413,2963,104854.0
413,3691,105126.0
413,4263,74253.0
413,4406,102011.0
413,4628,189084.0
413,7150,110856.0
413,7682,141178.0
413,8384,109902.0
413,9576,112433.0
414,2712,46351.0
414,3630,94292.0
414,4254,46391.0
415,8854,248014.0
415,9649,274934.0
416,4312,23741.0
416,6727,39744.0
416,8271,17183.0
416,8680,47469.0
416,8783,67792.0
416,10207,30967.0
417,2186,11241.0
417,3442,13489.0
417,4488,16053.0
417,5042,22821.0
418,1562,10563.0
418,9880,76737.0
419,5098,21923.0
419,7864,40558.0
419,8796,28607.0
420,1665,48679.0
420,1735,19452.0
420,3730,11240.0
420,4133,24956.0
420,4476,30503.0
420,4846,28801.0
420,6042,43686.0
421,5860,35095.0
421,6914,22780.0
421,9304,9255.0
421,9391,31399.0
421,9863,15847.0
422,3080,43164.0
422,4275,77331.0
422,5825,78920.0
422,8771,141959.0
423,1423,122594.0
423,1898,46560.0
423,1929,7517.0
423,5077,131955.0
423,5535,17428.0
424,4357,194913.0
425,657,68516.0
425,1643,77812.0
425,7373,25701.0
425,7411,62650.0
425,8677,51358.0
425,10045,22819.0
426,629,7670.0
426,1270,85845.0
426,5402,16052.0
427,826,38968.0
427,2953,38715.0
427,8828,109544.0
428,621,63794.0
428,4485,155327.0
428,4558,109095.0
428,4764,142895.0
428,4788,88475.0
428,4861,20448.0
428,5085,62668.0
428,8146,60069.0
428,9339,33668.0
429,500,35246.0
429,650,25014.0
429,7316,22398.0
429,7866,66411.0
430,6281,14474.0
430,8539,69995.0
431,5171,7677.0
431,5644,59140.0
431,8750,69834.0
432,674,58931.0
432,1254,140918.0
432,7247,66713.0
432,7725,22179.0
432,9711,339105.0
432,10195,71510.0
433,1145,30089.0
433,3576,29430.0
433,3619,78898.0
433,3952,52994.0
433,7832,36481.0
433,8586,45045.0
434,5367,10997.0
434,7793,37609.0
435,4604,57101.0
435,5909,22490.0
435,8681,85737.0
436,1781,59614.0
436,5919,14166.0
436,8013,38614.0
437,1354,53426.0
437,7287,23505.0
437,9903,58903.0
438,1479,132825.0
438,4178,27820.0
438,7527,101233.0
438,9489,60347.0
438,10356,65043.0
439,1356,459589.0
439,1441,133993.0
440,9897,78880.0
441,4512,120547.0
441,6545,13037.0
441,7567,45426.0
441,9999,67468.0
442,574,93991.0
443,685,37949.0
443,1240,36527.0
443,1459,56789.0
443,9781,67243.0
444,5287,4419.0
445,6400,23662.0
445,6840,19779.0
446,902,81519.0
446,958,31493.0
446,1862,84724.0
446,8984,109522.0
447,1644,25343.0
447,7552,4228.0
448,3466,59348.0
448,5413,8725.0
448,6376,11615.0
449,655,20854.0
449,4719,32398.0
449,5801,29637.0
449,6062,68509.0
450,1328,37678.0
450,1823,36392.0
450,4264,19507.0
450,8136,31661.0
450,8726,50606.0
451,1781,41436.0
451,5929,9302.0
451,5930,2205.0
451,8159,29206.0
452,4147,115236.0
452,4720,406768.0
452,7901,31442.0
452,8224,141965.0
452,9386,111336.0
453,484,122198.0
453,5613,27525.0
454,6808,239974.0
454,7962,337563.0
454,8969,265577.0
455,3635,19606.0
455,10334,24352.0
456,6636,34239.0
456,9132,111097.0
457,698,45331.0
457,4044,91202.0
457,9780,196123.0
458,7222,17033.0
458,9410,23716.0
459,510,64589.0
459,1061,23395.0
459,1097,3915.0
460,5662,38505.0
460,7895,41859.0
460,8482,131305.0
460,9589,42137.0
461,712,97358.0
461,4438,107799.0
461,6916,76977.0
461,7087,34186.0
461,8763,93713.0
461,10388,65915.0
462,1644,18455.0
462,2764,11314.0
462,3611,38660.0
462,7403,40220.0
462,8442,47103.0
463,2085,10248.0
463,3622,7107.0
463,6081,51644.0
463,9378,25732.0
464,4681,8619.0
464,6525,7706.0
464,7377,18175.0
464,9408,13199.0
465,3801,11569.0
465,6091,6353.0
465,6119,145174.0
465,10160,108753.0
465,10228,31515.0
466,6418,17611.0
466,6951,19913.0
467,8290,42573.0
467,8415,2746.0
468,2093,1857.0
468,3821,55621.0
468,6663,33607.0
469,7400,69631.0
469,7914,60581.0
469,8098,44937.0
469,9622,49335.0
470,6142,92993.0
470,10179,29654.0
471,780,45589.0
471,1517,68851.0
471,5860,23995.0
471,7138,80083.0
472,1130,62600.0
472,3117,4666.0
472,4113,13292.0
472,5305,12864.0
472,5611,9670.0
472,6410,27774.0
473,3562,29038.0
473,8813,205008.0
474,838,24397.0
474,2928,32961.0
474,5834,45449.0
474,8333,115687.0
474,9293,87696.0
474,9544,31392.0
475,3941,57534.0
475,4220,43355.0
476,2626,20189.0
476,9416,30968.0
477,804,29245.0
477,1745,162809.0
477,8903,28148.0
477,9580,35097.0
477,10103,25947.0
478,8810,153168.0
478,9084,53093.0
478,9537,130408.0
479,8262,63771.0
479,9991,76666.0
479,9993,103175.0
479,10360,42222.0
480,7131,40341.0
480,8448,45522.0
480,8527,24056.0
481,9182,57452.0
482,4082,18376.0
482,4822,34113.0
482,8347,22614.0
483,3755,13968.0
483,7992,10584.0
484,831,45279.0
484,1719,97597.0
485,1831,37073.0
485,10333,23503.0
486,2032,10555.0
486,2368,15131.0
486,2378,21184.0
487,4802,28438.0
487,10109,74839.0
488,2523,8952.0
488,6611,17479.0
489,9532,93029.0
490,1372,20118.0
490,1375,26206.0
490,8240,19995.0
490,8273,76340.0
491,2457,12849.0
491,4076,48970.0
491,6737,54389.0
492,6083,14584.0
492,10160,62742.0
493,1063,8284.0
493,10284,11142.0
494,1383,42985.0
494,1942,1766.0
495,1469,63806.0
495,1471,62303.0
495,1473,59264.0
495,6953,33778.0
495,9274,93729.0
496,2844,24269.0
496,9598,42725.0
496,10179,109770.0
497,4494,74714.0
497,6743,63597.0
497,8458,44313.0
497,9585,80634.0
498,795,28915.0
498,3720,31543.0
499,1510,33237.0
499,1763,99926.0
499,4046,93388.0
499,6543,26102.0
499,6897,31241.0
500,650,35081.0
500,728,74365.0
500,1610,18098.0
500,9930,99118.0
501,634,49347.0
501,5862,31204.0
502,1627,69911.0
502,1711,20520.0
502,4836,15415.0
503,7364,69256.0
504,8264,34358.0
504,9934,36959.0
505,1427,115959.0
505,7088,166432.0
505,7228,47607.0
505,7836,36760.0
505,8521,73283.0
505,8549,49511.0
506,954,75074.0
506,975,98656.0
506,6565,45445.0
507,1877,133277.0
507,3169,34800.0
507,3176,61479.0
507,3712,186549.0
507,6313,46296.0
507,6318,62252.0
508,2031,3052.0
508,2061,12812.0
508,3463,14898.0
508,3584,7389.0
508,6871,33105.0
509,4573,120222.0
509,6383,39461.0
509,7144,82679.0
509,7804,75562.0
509,8180,82029.0
509,8397,85549.0
509,8862,112301.0
510,1229,75642.0
511,932,40963.0
511,7895,25944.0
512,3197,47448.0
512,3500,81773.0
513,7100,23534.0
513,8291,131051.0
514,7050,33175.0
514,8493,46153.0
515,578,67312.0
515,6833,98074.0
516,4795,83078.0
516,9668,66516.0
517,694,125596.0
517,1271,52577.0
517,4044,82736.0
517,4144,67874.0
517,6605,41369.0
517,6770,84958.0
517,7023,57898.0
518,8420,28023.0
518,10156,64476.0
519,1557,340731.0
519,6662,345786.0
519,8969,136539.0
519,10015,348532.0
519,10167,341626.0
519,10326,321705.0
520,3991,33417.0
520,9185,62529.0
521,2563,16521.0
521,6717,44834.0
521,7869,52259.0
521,9060,81670.0
521,10280,37709.0
522,8276,17601.0
522,8573,20620.0
523,7650,32677.0
523,7670,35607.0
523,8698,80512.0
523,9366,24994.0
524,3846,25075.0
524,5207,10064.0
524,5356,31641.0
524,5370,23195.0
525,1264,33626.0
525,3754,127378.0
525,7990,34007.0
525,8989,45103.0
526,3831,45251.0
527,1461,107682.0
527,7526,57806.0
527,9579,240859.0
528,8122,78631.0
528,8455,42057.0
529,625,79212.0
529,7656,65742.0
530,5656,12894.0
530,7097,51615.0
530,7902,99385.0
530,9413,87232.0
531,3296,15023.0
531,3376,20757.0
532,1497,60599.0
532,5634,59706.0
532,5666,49691.0
532,5673,16810.0
532,9576,17323.0
533,5053,19370.0
533,7034,132729.0
533,7055,39184.0
533,8755,44143.0
533,10231,84502.0
533,10358,119956.0
534,1258,107379.0
534,1259,44408.0
534,6898,79960.0
535,5105,14376.0
535,6452,84539.0
535,9064,92404.0
535,10179,114108.0
536,6028,6202.0
536,10232,126558.0
537,1220,20668.0
537,7985,24405.0
538,622,36215.0
538,825,216064.0
538,1143,62004.0
538,3675,108403.0
538,4117,90468.0
538,8248,52220.0
539,757,323914.0
539,3345,55474.0
539,6567,60012.0
539,9233,69193.0
540,4521,58744.0
540,4657,44178.0
540,6329,12816.0
541,770,47410.0
541,8828,49138.0
542,8804,110814.0
543,4300,106181.0
543,9661,195831.0
543,10179,135792.0
544,564,90363.0
544,1309,31217.0
544,1745,81891.0
544,6458,71770.0
544,6547,121231.0
544,6915,36276.0
544,6968,49056.0
544,8035,41209.0
544,9580,162237.0
545,4368,52983.0
545,7747,54609.0
546,7238,80023.0
546,7569,80006.0
546,8314,79922.0
546,9603,79815.0
547,3511,37828.0
547,3514,46655.0
547,4568,112997.0
547,8355,37415.0
548,5760,107232.0
548,6459,82572.0
549,8117,44160.0
549,8844,180106.0
550,4809,43971.0
550,6968,23178.0
550,7157,22660.0
550,7588,23754.0
551,7262,24901.0
551,9488,173942.0
551,9664,34119.0
551,10249,117567.0
552,1750,17713.0
552,2346,17383.0
552,4088,45535.0
554,2401,29020.0
554,4918,148194.0
554,10179,83990.0
555,1497,69646.0
555,3753,67831.0
555,4335,56264.0
555,4548,77220.0
555,4630,60815.0
555,6796,141372.0
555,8833,144723.0
555,10347,41134.0
556,1525,91217.0
556,1752,52303.0
556,3187,79780.0
556,3824,41207.0
556,6456,36646.0
556,9216,117485.0
556,9564,45892.0
557,5214,49325.0
557,5233,5377.0
557,5350,31877.0
557,9266,50811.0
558,5203,14052.0
559,1206,40182.0
559,9187,14826.0
560,4327,43405.0
560,4589,91547.0
560,6386,18618.0
560,6781,34036.0
560,6783,3670.0
561,6235,238526.0
561,9644,148962.0
562,2341,18391.0
562,3763,42350.0
562,7225,36867.0
563,1336,201695.0
563,5015,19176.0
563,7402,38165.0
563,10381,135938.0
564,5303,9030.0
564,6450,52340.0
564,7157,70350.0
564,7537,57160.0
565,1742,104469.0
565,6980,73046.0
565,6981,62280.0
566,1223,55457.0
566,1252,420135.0
566,1460,55440.0
566,1594,56262.0
566,2120,58414.0
566,3171,78633.0
566,4518,55131.0
566,4693,55242.0
566,4803,80421.0
566,6615,55722.0
566,7548,147357.0
566,9305,167333.0
567,10362,184203.0
568,647,6967.0
568,9684,122589.0
568,9886,111828.0
569,1299,17441.0
570,3153,84663.0
570,4448,66107.0
570,6813,179804.0
570,7122,46208.0
570,8011,41752.0
570,8566,41740.0
570,8730,64277.0
570,9263,105075.0
571,1307,183911.0
571,7940,12623.0
572,1621,103197.0
572,1773,196062.0
572,3154,194591.0
572,4562,70987.0
572,6596,227430.0
572,6896,175563.0
573,9293,30970.0
573,9508,53299.0
574,4638,53544.0
575,1622,33756.0
575,2568,21348.0
575,8687,78392.0
576,1561,37483.0
576,3961,64506.0
576,4501,52033.0
576,10211,5571.0
577,1656,163592.0
577,6955,93745.0
577,7258,27566.0
577,7993,83393.0
577,10226,76075.0
578,7742,206674.0
579,1476,52867.0
579,8274,45155.0
580,1079,70773.0
580,8533,120822.0
581,8805,126615.0
581,9187,52969.0
581,9939,184974.0
581,10201,266650.0
582,1689,209867.0
582,5685,34960.0
582,5703,43201.0
582,6411,60232.0
582,7553,102212.0
583,1945,4294.0
583,5110,82901.0
584,949,153855.0
584,1490,96894.0
584,1507,207292.0
584,3152,25319.0
584,4275,127932.0
584,4635,62502.0
584,4670,139317.0
584,4964,243700.0
584,6406,120424.0
584,8278,43829.0
584,9085,56044.0
585,1354,94181.0
585,7288,71885.0
585,9763,43039.0
586,6743,89246.0
586,6916,138171.0
587,3783,57598.0
587,10248,74700.0
588,1138,127472.0
588,1434,27987.0
589,743,92372.0
589,6179,11438.0
589,8470,31694.0
590,1517,128831.0
590,1768,37355.0
590,5694,17548.0
591,7869,18705.0
591,8955,33405.0
592,3713,49145.0
592,4039,136908.0
592,4981,64094.0
593,1549,130222.0
593,3929,88216.0
593,3963,112541.0
593,5815,123533.0
593,6146,152700.0
593,6439,128077.0
593,6557,31926.0
593,6667,119050.0
593,7028,64159.0
593,7474,118912.0
593,8948,131049.0
594,7628,152000.0
594,10377,111976.0
595,1142,48195.0
595,4779,32451.0
595,5970,11478.0
595,5986,28897.0
595,6696,24708.0
596,8493,63618.0
596,10101,189045.0
597,3595,85743.0
597,5213,10875.0
597,7137,39091.0
597,7609,82008.0
598,1344,37201.0
598,3857,36721.0
599,1770,72932.0
599,6675,40424.0
599,7680,28538.0
599,7917,34260.0
600,1497,92554.0
600,6796,48605.0
601,8577,29085.0
601,9799,12831.0
602,8354,29472.0
602,10091,14595.0
603,4275,12233.0
603,8486,53489.0
604,2134,7555.0
604,10163,23439.0
605,2689,14944.0
605,10293,12356.0
606,4439,4911.0
606,6721,21296.0
606,8731,18512.0
607,6580,91890.0
607,6684,29389.0
607,8556,11027.0
607,9711,121824.0
608,6821,46447.0
608,7658,30374.0
608,7699,26706.0
608,9524,25740.0
608,9564,39709.0
609,2279,9518.0
609,2305,11617.0
609,2310,12413.0
609,4625,12694.0
610,1431,77735.0
610,3115,12769.0
610,6582,119717.0
611,8024,153944.0
611,8378,46550.0
611,8523,28721.0
612,2387,15568.0
612,6590,42081.0
613,2276,4978.0
613,3613,12751.0
615,896,34902.0
615,10363,43345.0
616,3581,255864.0
616,7527,40660.0
617,735,7567.0
617,882,20297.0
617,1093,6069.0
617,1135,49342.0
617,7155,45051.0
617,8066,118783.0
618,1527,36959.0
618,1859,20329.0
618,5846,66530.0
619,4625,19220.0
619,4931,54775.0
619,7756,18847.0
620,4434,58015.0
620,5964,10867.0
620,5981,5000.0
621,4280,87086.0
621,5097,52422.0
621,5558,20501.0
621,8960,45301.0
622,7958,121761.0
623,1131,89832.0
623,6636,78396.0
624,1414,55607.0
624,3758,75604.0
625,647,82860.0
625,1252,31497.0
625,2893,223801.0
625,4050,188863.0
625,4053,84841.0
625,4066,74831.0
625,4447,68200.0
625,4648,73133.0
625,7068,68994.0
625,7154,184784.0
625,7930,62983.0
625,9321,78125.0
625,9331,154637.0
625,10363,85722.0
626,5267,19925.0
627,3929,108720.0
627,5815,90959.0
627,6146,133170.0
627,7069,98306.0
627,9848,38344.0
628,4964,22046.0
628,6381,45307.0
629,1355,119650.0
629,6915,30080.0
630,4753,20939.0
630,9288,41452.0
631,1780,156066.0
631,7569,129378.0
632,8374,93190.0
632,10376,42117.0
633,1409,45643.0
633,4675,82940.0
634,7832,37877.0
634,9881,45097.0
634,10048,22177.0
634,10172,16662.0
635,6651,19324.0
635,6779,34304.0
636,1277,109431.0
636,7394,88551.0
637,4225,141762.0
637,4555,56142.0
638,1654,83221.0
638,4172,39560.0
638,8394,56021.0
638,8995,144605.0
639,6043,23599.0
639,6098,31518.0
639,6103,9816.0
639,6106,24123.0
639,6111,23122.0
639,6149,20890.0
640,1854,56930.0
640,1856,23263.0
640,7085,75810.0
640,8193,43570.0
641,4055,64014.0
641,6953,45070.0
642,8268,32219.0
643,1515,28934.0
643,4780,27041.0
643,6057,38940.0
643,6584,36803.0
643,10022,50528.0
644,1207,39785.0
644,2587,25893.0
644,2594,16861.0
644,2609,5222.0
645,4823,40432.0
645,6768,44111.0
646,3313,52780.0
646,3322,12024.0
646,3389,37901.0
646,3390,51250.0
646,3398,92817.0
648,1088,14277.0
648,6769,16231.0
648,10234,71920.0
649,3416,184550.0
649,3708,646932.0
649,7019,197087.0
649,8788,67651.0
651,6968,24235.0
651,7916,35234.0
652,4071,27762.0
652,4516,21627.0
652,4732,22823.0
652,7620,29473.0
653,1307,35053.0
653,1614,47311.0
653,4799,55976.0
653,5915,56323.0
654,3170,60142.0
654,6868,33574.0
654,7391,56683.0
656,4597,167964.0
656,4734,32845.0
656,4948,38572.0
656,4949,40521.0
656,4951,13795.0
656,8133,38397.0
656,8572,44933.0
657,7369,20778.0
657,7576,26412.0
657,8304,80690.0
658,7878,87156.0
658,9298,119091.0
659,1621,366631.0
659,3850,90618.0
659,7856,37002.0
659,7923,18267.0
659,9074,51609.0
660,4665,32104.0
660,4795,77846.0
660,7165,79017.0
661,3620,52427.0
661,9065,71430.0
662,1164,64505.0
662,5262,12364.0
662,6030,77860.0
662,6032,9606.0
662,6709,112945.0
662,8961,56703.0
662,9601,19482.0
663,5678,5467.0
663,8839,43973.0
663,9566,65569.0
664,6432,76916.0
664,8027,107197.0
665,1636,108295.0
665,3148,21830.0
666,2984,69713.0
666,3170,83394.0
666,3602,45098.0
666,10195,73983.0
666,10205,33310.0
667,1329,27364.0
667,7831,24111.0
667,8326,54990.0
667,8686,13912.0
667,10219,12951.0
668,943,41763.0
668,7279,87775.0
668,7910,80093.0
668,8993,151450.0
669,8629,27307.0
670,6086,28894.0
670,8481,34601.0
671,1788,218206.0
671,2118,144024.0
671,3460,183967.0
671,3892,143835.0
671,4838,128965.0
671,6435,67176.0
671,6478,68559.0
671,6702,96872.0
671,6991,86755.0
671,7163,85920.0
671,7426,111369.0
671,8227,136868.0
671,8694,233466.0
671,8977,96718.0
671,10147,82486.0
672,7210,32372.0
673,3478,23653.0
673,4209,70811.0
673,6424,36718.0
673,7158,61640.0
674,4506,93351.0
674,4922,35354.0
674,9711,286745.0
674,10295,64765.0
675,809,30479.0
675,9265,34104.0
676,1545,10745.0
676,4529,46088.0
676,5092,7478.0
676,6418,14600.0
676,10118,54819.0
677,3690,72087.0
677,4342,53866.0
677,7599,40906.0
678,7257,32884.0
679,3786,48454.0
679,7470,90191.0
680,1311,63040.0
680,4285,85316.0
680,4934,137186.0
680,7233,99673.0
681,1637,40002.0
681,6604,53350.0
681,6980,115299.0
681,9009,37383.0
682,4703,11900.0
682,7369,51044.0
682,7370,5878.0
682,8305,1117.0
683,5286,12131.0
683,5483,12598.0
683,8532,54536.0
684,4838,70713.0
684,8227,39845.0
684,9071,113917.0
684,9406,43334.0
685,1240,20090.0
685,8744,99115.0
685,8926,36749.0
686,7000,39525.0
686,10107,31757.0
687,1617,27270.0
687,8693,13471.0
687,8781,24313.0
687,9314,43965.0
688,3791,38768.0
688,3836,34860.0
688,3843,63962.0
688,4593,99581.0
688,4702,117981.0
688,6376,40698.0
688,7793,76361.0
688,8457,63849.0
689,1409,44366.0
689,4910,69893.0
689,7182,29393.0
689,9133,27621.0
690,4220,9237.0
690,6384,2146.0
690,8139,47236.0
691,5999,25863.0
691,6026,28669.0
691,8163,25994.0
692,6676,40610.0
692,8837,56449.0
693,4310,100617.0
693,9530,36522.0
694,1534,52826.0
694,4144,57723.0
695,8148,77458.0
696,1768,33149.0
696,5680,14311.0
696,5681,16580.0
696,5715,11202.0
696,9566,29236.0
697,7319,63803.0
697,7348,44273.0
698,4044,45887.0
699,1905,21718.0
699,3167,26575.0
699,4345,24404.0
699,9118,31387.0
700,7681,86669.0
700,9472,51834.0
701,3521,20340.0
701,5278,18815.0
701,5279,19153.0
701,5470,20310.0
701,5606,33435.0
701,8051,32185.0
701,8102,42269.0
701,10026,49793.0
702,1842,30049.0
702,4273,207048.0
702,6916,29379.0
702,7087,31662.0
702,9596,127316.0
703,7239,170304.0
703,8159,124232.0
704,2227,5868.0
704,7952,36639.0
704,7970,38305.0
704,9195,40169.0
705,3760,19944.0
706,5663,13863.0
706,8833,13431.0
707,2858,32675.0
707,2880,17180.0
707,7052,9790.0
707,8183,70844.0
707,10179,26728.0
708,3668,80446.0
708,10170,71725.0
709,1619,302724.0
709,3476,363553.0
709,3609,310196.0
709,3944,177651.0
709,7257,322710.0
709,9033,51906.0
709,9119,157736.0
710,7348,39468.0
710,7763,29130.0
711,6292,6768.0
711,7106,57117.0
711,7388,9407.0
712,2121,27651.0
712,3799,106782.0
712,4080,18523.0
712,4438,85584.0
712,4643,164289.0
712,4842,138345.0
712,6852,91507.0
712,7024,72069.0
712,7233,22260.0
712,7479,95485.0
712,7985,38256.0
712,8257,73485.0
712,8488,76899.0
712,8691,43713.0
712,9288,119737.0
712,9517,141802.0
712,10102,117266.0
713,8340,105930.0
713,8876,220252.0
714,824,46846.0
714,1647,294648.0
714,9960,31520.0
715,2927,21251.0
715,7138,27720.0
716,736,67858.0
716,6415,47513.0
716,9528,114677.0
716,10215,82310.0
